# t_days flux
1.331880613878838403e+03 1.358527812500000000e+05
1.331882002780291259e+03 1.356846875000000000e+05
1.331883391681278454e+03 1.357965312500000000e+05
1.331884780582265421e+03 1.357653437500000000e+05
1.331886169483252388e+03 1.356774218750000000e+05
1.331887558384238901e+03 1.356181562500000000e+05
1.331888947285226095e+03 1.355682500000000000e+05
1.331890336186213744e+03 1.355767968750000000e+05
1.331891725087200939e+03 1.355606562500000000e+05
1.331893113988653113e+03 1.355802968750000000e+05
1.331894502889640307e+03 1.355384218750000000e+05
1.331895891790627957e+03 1.354898125000000000e+05
1.331897280691614469e+03 1.355210625000000000e+05
1.331898669592600754e+03 1.354801093750000000e+05
1.331900058493588631e+03 1.355420625000000000e+05
1.331901447394576508e+03 1.355131875000000000e+05
1.331902836295563020e+03 1.355664531250000000e+05
1.331904225196549305e+03 1.354814843750000000e+05
1.331905614097537182e+03 1.354686562500000000e+05
1.331907002998524376e+03 1.355402656250000000e+05
1.331908391899510661e+03 1.355749531250000000e+05
1.331909780800497856e+03 1.355849531250000000e+05
1.331911169701484823e+03 1.354036250000000000e+05
1.331912558602472018e+03 1.355262343750000000e+05
1.331913947503924874e+03 1.355136406250000000e+05
1.331915336404911841e+03 1.354590625000000000e+05
1.331916725305899035e+03 1.355346875000000000e+05
1.331918114206886230e+03 1.354842031250000000e+05
1.331919503107873197e+03 1.354871562500000000e+05
1.331920892008859710e+03 1.354495000000000000e+05
1.331922280909846677e+03 1.355449531250000000e+05
1.331923669810834554e+03 1.355062656250000000e+05
1.331925058711821521e+03 1.354394843750000000e+05
1.331926447612808033e+03 nan
1.331927836513795228e+03 1.354905468750000000e+05
1.331929225414782877e+03 1.354858125000000000e+05
1.331930614315769390e+03 1.354937656250000000e+05
1.331932003216755902e+03 nan
1.331933392117743779e+03 1.354469218750000000e+05
1.331934781018731428e+03 1.354791718750000000e+05
1.331936169919252279e+03 1.355013593750000000e+05
1.331937558820238564e+03 1.355107187500000000e+05
1.331938947721226441e+03 1.354785312500000000e+05
1.331940336622213636e+03 1.354472656250000000e+05
1.331941725523199921e+03 1.354474843750000000e+05
1.331943114424187115e+03 1.354812968750000000e+05
1.331944503325174310e+03 1.355041093750000000e+05
1.331945892226161277e+03 1.354383750000000000e+05
1.331947281127148472e+03 1.354859062500000000e+05
1.331948670028135666e+03 1.355214687500000000e+05
1.331950058929122633e+03 1.354982656250000000e+05
1.331951447830109828e+03 1.354752031250000000e+05
1.331952836731097022e+03 1.354779062500000000e+05
1.331954225632083308e+03 1.355051875000000000e+05
1.331955614533070502e+03 1.354614375000000000e+05
1.331957003433592718e+03 1.354572968750000000e+05
1.331958392334579685e+03 1.354728750000000000e+05
1.331959781235566197e+03 1.354732812500000000e+05
1.331961170136553164e+03 1.354502031250000000e+05
1.331962559037541041e+03 1.353905937500000000e+05
1.331963947938527554e+03 1.354102500000000000e+05
1.331965336839513839e+03 1.355793593750000000e+05
1.331966725740501715e+03 1.353313906250000000e+05
1.331968114641023249e+03 1.355221250000000000e+05
1.331969503542009534e+03 1.355099375000000000e+05
1.331970892442996728e+03 1.354273750000000000e+05
1.331972281343984605e+03 1.354828281250000000e+05
1.331973670244971572e+03 1.354363906250000000e+05
1.331975059145958085e+03 nan
1.331976448046945052e+03 1.355047812500000000e+05
1.331977836947466585e+03 1.353976093750000000e+05
1.331979225848453780e+03 1.355428437500000000e+05
1.331980614749440747e+03 1.354034375000000000e+05
1.331982003650427941e+03 1.354039531250000000e+05
1.331983392551415136e+03 1.355240312500000000e+05
1.331984781451936442e+03 1.354720156250000000e+05
1.331986170352923637e+03 nan
1.331987559253909922e+03 1.354151093750000000e+05
1.331988948154897116e+03 1.354219062500000000e+05
1.331990337055884993e+03 1.354697343750000000e+05
1.331991725956405617e+03 1.354942187500000000e+05
1.331993114857392129e+03 1.354935156250000000e+05
1.331994503758380006e+03 1.354046875000000000e+05
1.331995892659367883e+03 1.355836250000000000e+05
1.331997281560354168e+03 1.354406562500000000e+05
1.331998670460875019e+03 1.354396718750000000e+05
1.332000059361862668e+03 1.354811875000000000e+05
1.332001448262849863e+03 1.354619687500000000e+05
1.332002837163836148e+03 1.354598281250000000e+05
1.332004226064357681e+03 1.355113125000000000e+05
1.332005614965345558e+03 1.355312656250000000e+05
1.332007003866332752e+03 1.355076406250000000e+05
1.332008392767319037e+03 1.355206718750000000e+05
1.332009781667840571e+03 nan
1.332011170568827538e+03 1.354749218750000000e+05
1.332012559469814732e+03 nan
1.332013948370801927e+03 1.354911718750000000e+05
1.332015337271323233e+03 1.353483125000000000e+05
1.332016726172310428e+03 1.354627812500000000e+05
1.332018115073297622e+03 1.354932968750000000e+05
1.332019503973818928e+03 1.355078125000000000e+05
1.332020892874805440e+03 1.355010468750000000e+05
1.332022281775792635e+03 1.355461875000000000e+05
1.332023670676314623e+03 1.354144687500000000e+05
1.332025059577301136e+03 1.354365312500000000e+05
1.332026448478287648e+03 1.354982812500000000e+05
1.332027837378809636e+03 1.354298125000000000e+05
1.332029226279797513e+03 1.354609062500000000e+05
1.332030615180783798e+03 1.354037187500000000e+05
1.332032004081304649e+03 1.355184062500000000e+05
1.332033392982292526e+03 1.354547500000000000e+05
1.332034781883279493e+03 1.355573593750000000e+05
1.332036170783800344e+03 1.354745625000000000e+05
1.332037559684787539e+03 1.354616093750000000e+05
1.332038948585775188e+03 1.354637031250000000e+05
1.332040337486296721e+03 1.354457656250000000e+05
1.332041726387283006e+03 1.355667968750000000e+05
1.332043115288270201e+03 nan
1.332044504188791734e+03 1.355212187500000000e+05
1.332045893089778701e+03 1.354448906250000000e+05
1.332047281990300235e+03 1.354366093750000000e+05
1.332048670891286747e+03 1.355382500000000000e+05
1.332050059792273942e+03 1.354693125000000000e+05
1.332051448692795930e+03 1.354434375000000000e+05
1.332052837593783124e+03 1.354767031250000000e+05
1.332054226494303975e+03 1.354428593750000000e+05
1.332055615395290943e+03 1.355487031250000000e+05
1.332057004296278819e+03 1.353997968750000000e+05
1.332058393196799670e+03 1.354810781250000000e+05
1.332059782097785956e+03 1.353936250000000000e+05
1.332061170998308171e+03 1.354363281250000000e+05
1.332062559899295820e+03 1.355120000000000000e+05
1.332063948799816671e+03 1.355934375000000000e+05
1.332065337700803184e+03 1.355121562500000000e+05
1.332066726601790833e+03 1.354686875000000000e+05
1.332068115502312367e+03 1.355028125000000000e+05
1.332069504403298879e+03 1.355010781250000000e+05
1.332070893303820185e+03 1.354752812500000000e+05
1.332072282204807379e+03 1.354805625000000000e+05
1.332073671105328913e+03 1.356261406250000000e+05
1.332075060006315880e+03 1.354261718750000000e+05
1.332076448906837413e+03 1.355699687500000000e+05
1.332077837807824608e+03 1.354465156250000000e+05
1.332079226708345914e+03 1.355730000000000000e+05
1.332080615609332881e+03 1.353850625000000000e+05
1.332082004509853732e+03 1.355448750000000000e+05
1.332083393410840927e+03 1.355515312500000000e+05
1.332084782311362915e+03 1.354960625000000000e+05
1.332086171212350109e+03 1.355452187500000000e+05
1.332087560112870960e+03 1.355401250000000000e+05
1.332088949013858155e+03 1.355805937500000000e+05
1.332090337914380143e+03 1.355594843750000000e+05
1.332091726815366656e+03 1.355854531250000000e+05
1.332093115715887279e+03 1.356662812500000000e+05
1.332094504616875156e+03 1.356005312500000000e+05
1.332095893517397371e+03 1.356730937500000000e+05
1.332097282418383884e+03 1.356415468750000000e+05
1.332098671318904508e+03 1.357062031250000000e+05
1.332100060219892384e+03 1.357339062500000000e+05
1.332101449120413918e+03 1.357392031250000000e+05
1.332102838020934541e+03 1.357266250000000000e+05
1.332104226921921736e+03 1.358261562500000000e+05
1.332105615822443042e+03 1.358325781250000000e+05
1.332107004723430236e+03 nan
1.332108393623951770e+03 1.358252656250000000e+05
1.332109782524938737e+03 1.359629062500000000e+05
1.332111171425460270e+03 1.358985468750000000e+05
1.332112560325981804e+03 1.358411250000000000e+05
1.332113949226968771e+03 1.359020156250000000e+05
1.332115338127489622e+03 1.358801250000000000e+05
1.332116727028476589e+03 1.359909687500000000e+05
1.332118115928998805e+03 1.358765937500000000e+05
1.332119504829520338e+03 1.359155468750000000e+05
1.332120893730506623e+03 1.358696093750000000e+05
1.332122282631028156e+03 1.358266406250000000e+05
1.332123671531550144e+03 1.358897343750000000e+05
1.332125060432536657e+03 1.359045625000000000e+05
1.332126449333057508e+03 1.359115156250000000e+05
1.332127838234045385e+03 1.358395000000000000e+05
1.332129227134566690e+03 1.358507343750000000e+05
1.332130616035087542e+03 1.359033437500000000e+05
1.332132004936074509e+03 1.358466718750000000e+05
1.332133393836596724e+03 1.359651250000000000e+05
1.332134782737118258e+03 1.358103593750000000e+05
1.332136171638104543e+03 1.358898281250000000e+05
1.332137560538626076e+03 1.358866093750000000e+05
1.332138949439147609e+03 1.358976093750000000e+05
1.332140338340134576e+03 1.359047812500000000e+05
1.332141727240656110e+03 1.358864843750000000e+05
1.332143116141177643e+03 1.358977500000000000e+05
1.332144505042164610e+03 1.359281250000000000e+05
1.332145893942686143e+03 1.359290781250000000e+05
1.332147282843207677e+03 1.359943906250000000e+05
1.332148671743728300e+03 1.358950000000000000e+05
1.332150060644715495e+03 1.359566406250000000e+05
1.332151449545237710e+03 1.358620937500000000e+05
1.332152838445759016e+03 1.359085781250000000e+05
1.332154227346745529e+03 1.358382500000000000e+05
1.332155616247266835e+03 1.358630312500000000e+05
1.332157005147789050e+03 1.358655781250000000e+05
1.332158394048309901e+03 1.357771718750000000e+05
1.332159782949296186e+03 1.359214375000000000e+05
1.332161171849818402e+03 1.358535625000000000e+05
1.332162560750339935e+03 1.359093437500000000e+05
1.332163949650860559e+03 1.358701562500000000e+05
1.332165338551847753e+03 1.358657656250000000e+05
1.332166727452369969e+03 1.358998437500000000e+05
1.332168116352891275e+03 1.358910468750000000e+05
1.332169505253412126e+03 1.358772343750000000e+05
1.332170894154399093e+03 1.358280937500000000e+05
1.332172283054920626e+03 1.358316250000000000e+05
1.332173671955442160e+03 1.358910937500000000e+05
1.332175060855963466e+03 1.359777343750000000e+05
1.332176449756484999e+03 1.359365781250000000e+05
1.332177838657472194e+03 1.359131562500000000e+05
1.332179227557993499e+03 1.358952500000000000e+05
1.332180616458515033e+03 1.359266562500000000e+05
1.332182005359035657e+03 1.358399375000000000e+05
1.332183394259557190e+03 1.358620468750000000e+05
1.332184783160545066e+03 1.359619375000000000e+05
1.332186172061065690e+03 1.358914375000000000e+05
1.332187560961586541e+03 1.358712500000000000e+05
1.332188949862108757e+03 1.358818437500000000e+05
1.332190338762630972e+03 1.358814375000000000e+05
1.332191727663151596e+03 1.358398906250000000e+05
1.332193116564138109e+03 1.358418906250000000e+05
1.332194505464660097e+03 1.359172656250000000e+05
1.332195894365181630e+03 1.358238437500000000e+05
1.332197283265702254e+03 1.358377968750000000e+05
1.332198672166223787e+03 nan
1.332200061066746002e+03 1.359134531250000000e+05
1.332201449967267536e+03 1.358170000000000000e+05
1.332202838868253821e+03 1.358754687500000000e+05
1.332204227768775354e+03 1.358711406250000000e+05
1.332205616669296660e+03 1.358459218750000000e+05
1.332207005569818193e+03 1.359299687500000000e+05
1.332208394470339726e+03 1.358978281250000000e+05
1.332209783370861032e+03 1.357820312500000000e+05
1.332211172271382566e+03 nan
1.332212561171904099e+03 1.359610312500000000e+05
1.332213950072425405e+03 1.359360937500000000e+05
1.332215338972946256e+03 1.359157812500000000e+05
1.332216727873933451e+03 1.359205000000000000e+05
1.332218116774455439e+03 1.358853125000000000e+05
1.332219505674976290e+03 1.359265312500000000e+05
1.332220894575497141e+03 1.358962812500000000e+05
1.332222283476019129e+03 1.358022187500000000e+05
1.332223672376541344e+03 1.359235312500000000e+05
1.332225061277061968e+03 1.358837343750000000e+05
1.332226450177582819e+03 1.358562031250000000e+05
1.332227839078105035e+03 1.358709531250000000e+05
1.332229227978626341e+03 1.359092031250000000e+05
1.332230616879147192e+03 1.359060468750000000e+05
1.332232005779668725e+03 1.359531406250000000e+05
1.332233394680190713e+03 1.358641250000000000e+05
1.332234783580712246e+03 nan
1.332236172481232870e+03 1.358957968750000000e+05
1.332237561381754404e+03 1.358398593750000000e+05
1.332238950282275937e+03 1.359223437500000000e+05
1.332240339182797243e+03 1.359381875000000000e+05
1.332241728083318776e+03 1.358784687500000000e+05
1.332243116983839627e+03 1.358487500000000000e+05
1.332244505884361160e+03 1.359490312500000000e+05
1.332245894784883149e+03 1.359925000000000000e+05
1.332247283685404682e+03 nan
1.332248672585925533e+03 1.358523281250000000e+05
1.332250061486446839e+03 1.359003437500000000e+05
1.332251450386969054e+03 1.358262968750000000e+05
1.332252839287489905e+03 1.359066562500000000e+05
1.332254228188010529e+03 1.358460000000000000e+05
1.332255617088532745e+03 1.358841875000000000e+05
1.332257005989054733e+03 1.358971718750000000e+05
1.332258394889575584e+03 1.359010781250000000e+05
1.332259783790096435e+03 1.358590000000000000e+05
1.332261172690618423e+03 1.358995937500000000e+05
1.332262561591139956e+03 1.359250468750000000e+05
1.332263950491660808e+03 1.359171093750000000e+05
1.332265339392182113e+03 1.359073750000000000e+05
1.332266728292238668e+03 1.358175625000000000e+05
1.332268117192759519e+03 1.358604687500000000e+05
1.332269506093280143e+03 1.359024062500000000e+05
1.332270894993802358e+03 1.358355468750000000e+05
1.332272283894323891e+03 1.358640312500000000e+05
1.332273672794844515e+03 1.358994843750000000e+05
1.332275061695366048e+03 1.358295312500000000e+05
1.332276450595887354e+03 1.359032968750000000e+05
1.332277839496408887e+03 1.358362343750000000e+05
1.332279228396930421e+03 1.358363906250000000e+05
1.332280617296986065e+03 1.358582812500000000e+05
1.332282006197507599e+03 1.358413437500000000e+05
1.332283395098029132e+03 1.358743593750000000e+05
1.332284783998550438e+03 1.358497656250000000e+05
1.332286172899071289e+03 1.358634843750000000e+05
1.332287561799592595e+03 1.358227656250000000e+05
1.332288950700114810e+03 1.357998593750000000e+05
1.332290339600636344e+03 1.358707031250000000e+05
1.332291728500691306e+03 1.359699062500000000e+05
1.332293117401212839e+03 1.359561250000000000e+05
1.332294506301735055e+03 1.359341250000000000e+05
1.332295895202255679e+03 1.358710937500000000e+05
1.332297284102776530e+03 1.358604843750000000e+05
1.332298673003298745e+03 1.358917343750000000e+05
1.332300061903354390e+03 1.358406718750000000e+05
1.332301450803875241e+03 1.359268593750000000e+05
1.332302839704396547e+03 1.358175468750000000e+05
1.332304228604918762e+03 nan
1.332305617505440296e+03 nan
1.332307006405495258e+03 1.360304062500000000e+05
1.332308395306016791e+03 1.358883750000000000e+05
1.332309784206538325e+03 1.358966562500000000e+05
1.332311173107059631e+03 1.359428125000000000e+05
1.332312562007115503e+03 1.358825625000000000e+05
1.332313950907637036e+03 1.358187343750000000e+05
1.332315339808158342e+03 1.359219843750000000e+05
1.332316728708679875e+03 1.360196250000000000e+05
1.332318117609201408e+03 1.358721562500000000e+05
1.332319506509256371e+03 1.358979687500000000e+05
1.332320895409777904e+03 1.358082187500000000e+05
1.332322284310300120e+03 1.359211875000000000e+05
1.332323673210821426e+03 1.358806093750000000e+05
1.332325062110876615e+03 1.358895000000000000e+05
1.332326451011397921e+03 1.359042968750000000e+05
1.332327839911920137e+03 nan
1.332329228812440988e+03 1.359914375000000000e+05
1.332330617712496178e+03 1.358769843750000000e+05
1.332332006613018166e+03 1.358897500000000000e+05
1.332333395513539699e+03 1.358261562500000000e+05
1.332334784413594889e+03 nan
1.332336173314116195e+03 nan
1.332337562214638410e+03 1.359010625000000000e+05
1.332338951114694055e+03 1.359288437500000000e+05
1.332340340015214906e+03 1.359552343750000000e+05
1.332341728915736212e+03 nan
1.332343117816257745e+03 1.359124218750000000e+05
1.332344506716313617e+03 1.359372656250000000e+05
1.332345895616834923e+03 1.358964062500000000e+05
1.332347284517356456e+03 1.359382031250000000e+05
1.332348673417412328e+03 1.359284218750000000e+05
1.332350062317933634e+03 1.358503437500000000e+05
1.332351451218455168e+03 1.358823906250000000e+05
1.332352840118510130e+03 1.357917343750000000e+05
1.332354229019031663e+03 1.358949687500000000e+05
1.332355617919088218e+03 1.358778906250000000e+05
1.332357006819609751e+03 1.358670625000000000e+05
1.332358395720130375e+03 1.358974531250000000e+05
1.332359784620186247e+03 1.358945468750000000e+05
1.332361173520708462e+03 1.358695156250000000e+05
1.332362562421229086e+03 1.359226250000000000e+05
1.332363951321284276e+03 1.359279843750000000e+05
1.332365340221806264e+03 1.359213437500000000e+05
1.332366729121862136e+03 1.359226562500000000e+05
1.332368118022382987e+03 1.358907500000000000e+05
1.332369506922904520e+03 1.359425781250000000e+05
1.332370895822960847e+03 1.359363750000000000e+05
1.332372284723482380e+03 1.359419062500000000e+05
1.332373673623537570e+03 1.358567187500000000e+05
1.332375062524058876e+03 1.359477656250000000e+05
1.332376451424580182e+03 nan
1.332377840324636054e+03 1.358588750000000000e+05
1.332379229225157587e+03 1.359137656250000000e+05
1.332380618125213232e+03 1.359245625000000000e+05
1.332382007025734765e+03 1.358541093750000000e+05
1.332383395925790637e+03 1.359154218750000000e+05
1.332384784826311943e+03 1.358841406250000000e+05
1.332386173726832794e+03 1.359210468750000000e+05
1.332387562626888666e+03 1.358915937500000000e+05
1.332388951527410654e+03 1.359329375000000000e+05
1.332390340427465844e+03 1.358947812500000000e+05
1.332391729327986695e+03 1.358440468750000000e+05
1.332393118228043022e+03 1.359271718750000000e+05
1.332394507128565238e+03 1.358885468750000000e+05
1.332395896028620200e+03 1.358747343750000000e+05
1.332397284929141051e+03 1.358737187500000000e+05
1.332398673829197605e+03 1.357996250000000000e+05
1.332400062729718911e+03 1.359496562500000000e+05
1.332401451629774101e+03 1.359782500000000000e+05
1.332402840530295634e+03 1.359895468750000000e+05
1.332404229430351961e+03 1.359470156250000000e+05
1.332405618330873494e+03 nan
1.332407007230928684e+03 1.359085468750000000e+05
1.332408396131450218e+03 nan
1.332409785031505862e+03 nan
1.332411173932027395e+03 nan
1.332412562832083267e+03 nan
1.332413951732604573e+03 1.358851718750000000e+05
1.332415340632660218e+03 1.359136718750000000e+05
1.332416729533181751e+03 1.359084375000000000e+05
1.332418118433237623e+03 1.358596093750000000e+05
1.332419507333292813e+03 1.358431406250000000e+05
1.332420896233814119e+03 1.358920468750000000e+05
1.332422285133870673e+03 1.359285156250000000e+05
1.332423674034391524e+03 1.359355156250000000e+05
1.332425062934446487e+03 1.359199218750000000e+05
1.332426451834968702e+03 1.359797968750000000e+05
1.332427840735025029e+03 1.359106718750000000e+05
1.332429229635080219e+03 1.358207812500000000e+05
1.332430618535601070e+03 1.359427656250000000e+05
1.332432007435657624e+03 1.358924843750000000e+05
1.332433396336178930e+03 1.358792187500000000e+05
1.332434785236234120e+03 1.359867812500000000e+05
1.332436174136289765e+03 nan
1.332437563036811980e+03 nan
1.332438951936867625e+03 nan
1.332440340837388476e+03 1.358562968750000000e+05
1.332441729737444348e+03 1.358554218750000000e+05
1.332443118637500220e+03 1.359526406250000000e+05
1.332444507538021526e+03 1.359488281250000000e+05
1.332445896438077398e+03 1.359460156250000000e+05
1.332447285338133270e+03 1.359207500000000000e+05
1.332448674238654576e+03 1.358452968750000000e+05
1.332450063138710448e+03 1.359242968750000000e+05
1.332451452038766320e+03 1.359310781250000000e+05
1.332452840939286943e+03 1.359714218750000000e+05
1.332454229839342815e+03 1.358864531250000000e+05
1.332455618739399142e+03 1.359431250000000000e+05
1.332457007639919993e+03 1.359452500000000000e+05
1.332458396539974956e+03 1.359282500000000000e+05
1.332459785440031510e+03 1.359231718750000000e+05
1.332461174340553725e+03 1.358586718750000000e+05
1.332462563240608915e+03 1.359689531250000000e+05
1.332463952140663878e+03 1.358355468750000000e+05
1.332465341041186093e+03 1.358480937500000000e+05
1.332466729941241965e+03 1.359200156250000000e+05
1.332468118841296928e+03 1.359336562500000000e+05
1.332469507741352800e+03 1.358703125000000000e+05
1.332470896641875015e+03 1.358850937500000000e+05
1.332472285541930660e+03 1.359196250000000000e+05
1.332473674441985850e+03 1.358360781250000000e+05
1.332475063342507156e+03 1.358566250000000000e+05
1.332476452242563028e+03 nan
1.332477841142618900e+03 1.358567343750000000e+05
1.332479230042674544e+03 nan
1.332480618943196077e+03 1.358600625000000000e+05
1.332482007843251949e+03 1.358822812500000000e+05
1.332483396743307594e+03 1.359795937500000000e+05
1.332484785643363466e+03 1.358560000000000000e+05
1.332486174543884090e+03 1.359852968750000000e+05
1.332487563443939962e+03 1.359078281250000000e+05
1.332488952343996516e+03 1.358355937500000000e+05
1.332490341244051478e+03 1.358959375000000000e+05
1.332491730144106668e+03 1.358905781250000000e+05
1.332493119044628884e+03 1.358795781250000000e+05
1.332494507944685211e+03 1.358166406250000000e+05
1.332495896844740400e+03 1.359463437500000000e+05
1.332497285744795363e+03 1.359889375000000000e+05
1.332498674645317578e+03 1.358939531250000000e+05
1.332500063545373450e+03 1.359271250000000000e+05
1.332501452445428413e+03 1.358731875000000000e+05
1.332502841345484285e+03 1.358395625000000000e+05
1.332504230245540839e+03 1.359379375000000000e+05
1.332505619145596711e+03 1.359199218750000000e+05
1.332507008046117335e+03 1.359886093750000000e+05
1.332508396946173207e+03 1.359339375000000000e+05
1.332509785846228851e+03 1.359647343750000000e+05
1.332511174746284723e+03 1.358473437500000000e+05
1.332512563646340595e+03 1.358772812500000000e+05
1.332513952546396240e+03 1.360106250000000000e+05
1.332515341446917773e+03 1.359186250000000000e+05
1.332516730346973645e+03 1.359108437500000000e+05
1.332518119247029290e+03 1.359178437500000000e+05
1.332519508147084480e+03 1.358307812500000000e+05
1.332520897047140124e+03 nan
1.332522285947196679e+03 1.359188125000000000e+05
1.332523674847251868e+03 1.359651562500000000e+05
1.332525063747307058e+03 1.358904375000000000e+05
1.332526452647829046e+03 1.358775937500000000e+05
1.332527841547885600e+03 1.358705312500000000e+05
1.332529230447940563e+03 1.358827812500000000e+05
1.332530619347995753e+03 1.358866250000000000e+05
1.332532008248052307e+03 1.359207968750000000e+05
1.332533397148107952e+03 1.358775937500000000e+05
1.332534786048163141e+03 1.358323593750000000e+05
1.332536174948218786e+03 1.359688281250000000e+05
1.332537563848275340e+03 1.358825781250000000e+05
1.332538952748331212e+03 1.359647968750000000e+05
1.332540341648386175e+03 1.358747656250000000e+05
1.332541730548442047e+03 1.358830781250000000e+05
1.332543119448497919e+03 1.359008750000000000e+05
1.332544508349019225e+03 1.358970937500000000e+05
1.332545897249075097e+03 1.359546875000000000e+05
1.332547286149130969e+03 1.358334375000000000e+05
1.332548675049186613e+03 1.359178281250000000e+05
1.332550063949242485e+03 1.359020937500000000e+05
1.332551452849298357e+03 1.359348125000000000e+05
1.332552841749353320e+03 1.359511562500000000e+05
1.332554230649409192e+03 1.359655937500000000e+05
1.332555619549465746e+03 1.359682812500000000e+05
1.332557008449520708e+03 1.359394531250000000e+05
1.332558397349575898e+03 1.358840312500000000e+05
1.332559786249632225e+03 1.358285625000000000e+05
1.332561175149688779e+03 1.358881875000000000e+05
1.332562564049743969e+03 1.359043437500000000e+05
1.332563952949799159e+03 1.358964531250000000e+05
1.332565341849855486e+03 1.359740625000000000e+05
1.332566730749911358e+03 1.359099375000000000e+05
1.332568119649966548e+03 1.359197656250000000e+05
1.332569508550022192e+03 1.359577812500000000e+05
1.332570897450078746e+03 1.359175156250000000e+05
1.332572286350134391e+03 1.359511562500000000e+05
1.332573675250189581e+03 1.358600625000000000e+05
1.332575064150245225e+03 1.358783593750000000e+05
1.332576453050301097e+03 1.358986562500000000e+05
1.332577841950356969e+03 1.359375156250000000e+05
1.332579230849946953e+03 1.359074218750000000e+05
1.332580619750002825e+03 1.359917968750000000e+05
1.332582008650058697e+03 1.359273437500000000e+05
1.332583397550114341e+03 1.359922187500000000e+05
1.332584786450170213e+03 1.359107343750000000e+05
1.332586175350225403e+03 nan
1.332587564250281275e+03 1.359106406250000000e+05
1.332588953150337602e+03 1.359193437500000000e+05
1.332590342050392564e+03 1.359098437500000000e+05
1.332591730950447754e+03 1.359579062500000000e+05
1.332593119850504308e+03 1.358521562500000000e+05
1.332594508750560863e+03 1.359522968750000000e+05
1.332595897650150164e+03 1.359772031250000000e+05
1.332597286550205354e+03 1.358591250000000000e+05
1.332598675450261680e+03 1.358150312500000000e+05
1.332600064350317552e+03 1.358453750000000000e+05
1.332601453250372742e+03 1.358999218750000000e+05
1.332602842150428614e+03 1.359661562500000000e+05
1.332604231050484941e+03 1.359751406250000000e+05
1.332605619950540813e+03 1.358844531250000000e+05
1.332607008850130342e+03 1.359127031250000000e+05
1.332608397750185986e+03 1.358885937500000000e+05
1.332609786650241631e+03 1.358771093750000000e+05
1.332611175550297503e+03 1.358837187500000000e+05
1.332612564450353375e+03 1.358813125000000000e+05
1.332613953350409020e+03 1.358985625000000000e+05
1.332615342249999230e+03 1.359057500000000000e+05
1.332616731150055102e+03 1.359424375000000000e+05
1.332618120050110747e+03 1.359676406250000000e+05
1.332619508950165937e+03 1.358935937500000000e+05
1.332620897850221809e+03 1.358691562500000000e+05
1.332622286750278136e+03 1.359086250000000000e+05
1.332623675649867664e+03 1.359542343750000000e+05
1.332625064549922854e+03 1.359070781250000000e+05
1.332626453449979408e+03 1.358944687500000000e+05
1.332627842350035735e+03 1.359271718750000000e+05
1.332629231250090697e+03 1.359474531250000000e+05
1.332630620149680226e+03 1.358914843750000000e+05
1.332632009049736780e+03 1.359403906250000000e+05
1.332633397949792425e+03 1.359543750000000000e+05
1.332634786849847615e+03 1.359454687500000000e+05
1.332636175749437825e+03 1.359375312500000000e+05
1.332637564649494152e+03 1.359760781250000000e+05
1.332638953549550024e+03 1.358809843750000000e+05
1.332640342449605214e+03 1.359153750000000000e+05
1.332641731349195425e+03 1.358974062500000000e+05
1.332643120249251069e+03 1.358146718750000000e+05
1.332644509149306941e+03 1.358821718750000000e+05
1.332645898049362813e+03 1.359187031250000000e+05
1.332647286948952797e+03 1.359415156250000000e+05
1.332648675849008441e+03 1.358228593750000000e+05
1.332650064749064313e+03 1.359466093750000000e+05
1.332651453649120185e+03 1.358664218750000000e+05
1.332652842548709714e+03 1.358722500000000000e+05
1.332654231448765358e+03 1.358677968750000000e+05
1.332655620348821913e+03 1.359122656250000000e+05
1.332657009248411441e+03 1.359366718750000000e+05
1.332658398148466404e+03 1.359338750000000000e+05
1.332659787048522958e+03 1.359370312500000000e+05
1.332661175948579285e+03 1.358823281250000000e+05
1.332662564848168813e+03 1.359929843750000000e+05
1.332663953748224003e+03 nan
1.332665342648280557e+03 1.359102187500000000e+05
1.332666731547870540e+03 1.359609062500000000e+05
1.332668120447925730e+03 1.359868750000000000e+05
1.332669509347981375e+03 1.359080312500000000e+05
1.332670898247572268e+03 1.359023906250000000e+05
1.332672287147627912e+03 1.359357968750000000e+05
1.332673676047683102e+03 1.359105000000000000e+05
1.332675064947273313e+03 1.359405156250000000e+05
1.332676453847329185e+03 1.359281093750000000e+05
1.332677842746919168e+03 1.359090156250000000e+05
1.332679231646975040e+03 1.358973125000000000e+05
1.332680620547030912e+03 1.358813750000000000e+05
1.332682009446620896e+03 nan
1.332683398346676768e+03 1.358501875000000000e+05
1.332684787246732640e+03 1.358942031250000000e+05
1.332686176146321941e+03 1.358223750000000000e+05
1.332687565046377813e+03 1.359014843750000000e+05
1.332688953945968706e+03 1.358882187500000000e+05
1.332690342846023668e+03 1.359138125000000000e+05
1.332691731746078631e+03 1.360143593750000000e+05
1.332693120645669524e+03 1.357824687500000000e+05
1.332694509545726078e+03 1.359246875000000000e+05
1.332695898445315606e+03 1.358637343750000000e+05
1.332697287345370569e+03 1.358973906250000000e+05
1.332698676244961462e+03 1.359531250000000000e+05
1.332700065145017334e+03 1.359033281250000000e+05
1.332701454045072296e+03 1.359006875000000000e+05
1.332702842944662507e+03 1.359243906250000000e+05
1.332704231844719061e+03 1.358739687500000000e+05
1.332705620744309044e+03 1.358805312500000000e+05
